,income,credit_debt,balance_saved,spending_total,count_total
80,0.5654182592590024,0.0,0.4071060296583839,0.6288800778708925,0.4166666666666667
81,0.1746706715594803,0.0,0.012251268010473958,0.9288559581060748,0.2549019607843137
82,0.24627316051249679,0.18947368421052632,0.0,0.8284355110157964,0.7009803921568627
83,0.0,0.0,0.01339200937199937,0.9115650542599014,0.024509803921568627
84,0.16029745347086857,0.16954736842105264,0.0,0.8198440230687013,0.6029411764705882
85,0.12729177216507004,0.026033684210526317,0.024088409907287462,0.9160640587399025,0.08333333333333333
86,0.08938171576822491,0.10526315789473685,0.08912716123458617,0.7979496119211223,0.5147058823529411
87,0.2754219358061003,0.0,0.0,0.8634956804790161,0.30392156862745096
88,0.38195162218969597,0.09664105263157896,0.0,0.7061033139800286,0.05392156862745098
89,0.3416968999077395,0.23018105263157893,0.006145025271054234,0.6859859455859649,0.7009803921568627
90,0.053767767087272905,0.0,0.0,0.9560287019881134,0.3333333333333333
91,0.0,0.0,0.005678297562763064,0.9473385056816397,0.03431372549019608
92,0.0,0.0,0.0,1.0,0.0
93,0.17018944622876447,0.0,0.0,0.9735271931527001,0.3088235294117647
94,0.0,0.12088947368421053,0.0,0.8734786631284562,0.6274509803921569
95,0.22135588282220078,0.23949894736842103,0.053924212692319014,0.8541615001254758,0.23529411764705882
96,0.0,0.030583157894736847,0.04896762683893838,0.7918593719937679,0.5294117647058824
97,0.15261832585306298,0.05428315789473685,0.0,0.8633761876413696,0.5980392156862745
98,0.10204846105287985,0.10526315789473685,0.0,0.8823893782167416,0.45588235294117646
99,0.3967479900386384,0.002105263157894737,0.0,0.7804475344615012,0.46568627450980393
100,0.20024695297488154,0.1473684210526316,0.04582624177654308,0.83511877962802,0.22549019607843138
101,0.10772976685141894,0.0,0.0311009157135228,0.9358791310654748,0.014705882352941176
102,0.14466865986389837,0.0,0.0,1.0,0.0
103,0.21532079607649993,0.16842105263157894,0.0,0.8258614971298244,0.39705882352941174
104,0.06111392440186741,0.10526315789473685,0.13136668749927563,0.8196371720507009,0.5784313725490196
105,0.16097726783992453,0.16372,0.04759552761628296,0.7542706442199448,0.8186274509803921
106,0.40041760025527723,0.21994210526315788,0.11991157582787332,0.37788751480616967,0.18627450980392157
107,0.02770590397968881,0.10526315789473685,0.0,0.9347765918231034,0.08823529411764705
108,0.62603966508737,0.002105263157894737,0.06185501752346343,0.3607599709297452,0.5098039215686274
109,0.06486677719430899,0.007138947368421052,0.0,0.883525684602706,0.46078431372549017
110,0.0557586520252225,0.0,0.0,0.9591395105877047,0.35784313725490197
111,0.007207419688256554,0.10526315789473685,0.0038474946038787885,0.8513353692120238,0.47549019607843135
112,0.05199192547014713,0.0,0.0,1.0,0.0
113,0.2364089152798685,0.12716842105263157,0.07735956042897939,0.6905693589068307,0.49019607843137253
114,0.10319998335148484,0.10526315789473685,0.0,0.8746026547158625,0.5196078431372549
115,0.02029037785192533,0.0,0.0,0.9689426127015373,0.29901960784313725
116,0.5850218858605548,0.0,0.3461920457473394,0.4455876689394156,0.38235294117647056
117,0.08279167851717224,0.017152631578947367,0.06888223394514635,0.8785643001008246,0.0392156862745098
118,0.5778075292909813,0.4421052631578948,0.06846365006922905,0.32436064930684716,0.5
119,0.30452908981180243,0.002105263157894737,0.07376437516883776,0.7155332556609804,0.19117647058823528
120,0.47818003981769874,0.20417157894736845,0.7174991240497166,0.0,0.5392156862745098
121,0.11391746498609155,0.0,0.09082155666841114,0.9393180658180634,0.07352941176470588
122,0.168392793967688,0.008647368421052633,0.020312685275743803,0.8506947066022204,0.05392156862745098
123,0.21279577127714921,0.11077684210526317,0.0,0.7304961677203445,0.4019607843137255
124,0.0,0.0,0.0,1.0,0.0
125,0.08895162912657727,0.0,0.048248589786910046,0.9080933636365273,0.13725490196078433
126,0.04409081765020082,0.0589021052631579,0.02205879075174811,0.785004146257727,0.23529411764705882
127,0.09580526786767204,0.10526315789473685,0.0,0.8396866243929823,0.3431372549019608
128,0.03806960466713375,0.08885052631578948,0.0794399980742467,0.764191097159239,0.5392156862745098
129,0.0,0.15020315789473684,0.04961801435221136,0.8026404857090766,0.7156862745098039
130,0.19179783153090033,0.1473684210526316,0.017064313919184337,0.7267980062153312,0.5098039215686274
131,0.08285411044902433,0.31578947368421056,0.0,0.9119287532089564,0.12745098039215685
132,0.019208224366489314,0.10517684210526315,0.06076420309921463,0.7860507516235977,0.642156862745098
133,0.12180469904340406,0.0,0.0,0.9634820820569197,0.3333333333333333
134,0.0846438258287839,0.31578947368421056,0.04093964279059484,0.8558671123544968,0.5147058823529411
135,0.12586277461378914,0.10526315789473685,0.028041999252879046,0.8213956476309469,0.4215686274509804
136,0.24138265918408403,0.0428378947368421,0.5975255853264732,0.6592661797388877,0.4950980392156863
137,0.09222583710815292,0.0,0.0,0.9338020659135955,0.2892156862745098
138,0.0,0.0,0.1042527943482707,1.0,0.0
139,0.39337666571862623,0.0,0.014977635406757435,0.8923219631701602,0.06862745098039216
140,0.5484090262699696,0.0,0.19003128457551852,0.6465688623373753,0.39705882352941174
141,0.5211054614066608,0.4,0.25822657735688576,0.5816070775945883,0.2647058823529412
142,0.08503229118253015,0.10526315789473685,0.00660016279747762,0.8464251703746946,0.5637254901960784
143,0.01834111420187712,0.07203157894736842,0.004248247430768724,0.8278899834542063,0.5441176470588235
144,0.20022614233093086,0.08563263157894738,0.0,0.8052429866791435,0.43137254901960786
145,0.0,0.0,0.018949055801376378,0.9440118077029607,0.024509803921568627
146,0.025097636604535335,0.07181894736842105,0.08011579483238368,0.8107624627623973,0.7058823529411764
147,0.03045984586249714,0.10526315789473685,0.009904256182247587,0.8514584389787965,0.27941176470588236
148,0.26367085885527586,0.11011684210526315,0.012915028810517468,0.8387619974428292,0.14705882352941177
149,0.3072205997627587,0.5641136842105263,0.0,0.8399214571167601,0.5931372549019608
150,0.04028940668854097,0.08149684210526316,0.037635995182050554,0.9063628548476885,0.20098039215686275
151,0.34497804477063204,0.0,0.0,0.8233495111733777,0.29901960784313725
152,0.01947182585653142,0.08494105263157896,0.0,0.8971249614238784,0.49019607843137253
153,0.6630618006756522,0.0,0.0,0.6662658608051133,0.09803921568627451
154,0.10956804040039679,0.0,0.0,1.0,0.0
155,0.03209001297196806,0.031578947368421054,0.010348695079254556,0.8247798420784331,0.5686274509803921
156,0.07041628224782702,0.10526315789473685,0.0,0.9035895327346835,0.3872549019607843
157,0.031937401582996315,0.0,0.0,0.933226541633061,0.30392156862745096
158,0.38623167796222174,0.29101789473684214,0.0,0.6133447758731679,0.4264705882352941
159,0.28370457209847594,0.0,0.0,1.0,0.0
160,0.2725570038222216,0.2105263157894737,0.07583455996091434,0.637711585284505,0.5098039215686274
161,0.601732832952961,0.48704000000000003,0.1350131370253709,0.1321551123878696,0.5245098039215687
162,0.02371719722247272,0.01820947368421053,0.00632645619490763,0.8886596678058301,0.23039215686274508
163,0.20368764610806273,0.15789473684210528,0.007283537751451225,0.7918259087041951,0.47549019607843135
164,0.2544101222972176,0.0,0.0,1.0,0.0
165,0.5118377879672856,0.002105263157894737,0.0,0.9865315871308542,0.004901960784313725
166,0.07633344201114063,0.0,0.0,0.9733148263760095,0.31862745098039214
167,0.07890702497970963,0.038558947368421054,0.0,0.889821405173703,0.5392156862745098
168,0.06832134409012396,0.0,0.10287846624448686,0.9700060128955731,0.19607843137254902
169,0.1372739443800856,0.0,0.0005585576107820788,0.8937958572641117,0.3431372549019608
170,0.14704801015559424,0.016842105263157894,0.0,0.8838779488673582,0.3480392156862745
171,0.25578362479796335,0.18947368421052632,0.0,0.7982764041075012,0.4166666666666667
172,0.06669117698065304,0.10526315789473685,0.0,0.9148878953748952,0.10784313725490197
173,0.03483701797345949,0.0,0.0,0.9558618945629296,0.3431372549019608
174,0.20807175510034198,0.0,0.0,0.8781309480095613,0.27941176470588236
175,0.042349660439659535,0.0,0.0,0.9758098173742772,0.2892156862745098
176,0.21157488016537526,0.0,0.0,1.0,0.0
177,0.48164154359483063,0.10102315789473686,0.0,0.6165138989453942,0.4803921568627451
178,0.08755037910056397,0.31578947368421056,0.04978027689836035,0.8301828553320149,0.5441176470588235
179,0.2096603009219115,0.0,0.1617922522308871,0.7564498483114312,0.0392156862745098
180,0.13030931553792047,0.001656842105263158,0.037629754314890976,0.8911765821765825,0.13725490196078433
181,0.0,0.0,0.01650352742727384,0.9182488383237954,0.0784313725490196
182,0.3084969859250678,0.011893684210526317,0.0,0.8184278366400884,0.10294117647058823
183,0.0,0.0,0.0,0.9456464240781793,0.29411764705882354
184,0.3996476064291016,0.002105263157894737,0.0,0.7985652287396838,0.16666666666666666
185,0.1556428061072303,0.0,0.0,1.0,0.0
186,0.10458735961486434,0.06337157894736842,0.07892289765245325,0.8407629546480886,0.20588235294117646
187,0.0687861151383561,0.0,0.0,1.0,0.0
188,0.08825100411357062,0.10526315789473685,0.101203684964592,0.8416779088289993,0.10784313725490197
189,0.15786954500995443,0.10696,0.03173079752041432,0.7768560555737394,0.46568627450980393
190,0.2051860124725126,0.11958526315789474,0.011952597939265664,0.8180550618734238,0.5147058823529411
191,0.12217235375319964,0.0,0.00786928771200003,0.9689443036578111,0.20098039215686275
192,0.1290051818503437,0.0,0.22553869827992787,0.8159856124042499,0.3284313725490196
193,0.11699050340947717,0.0,0.08452808791420413,0.895338282505266,0.3382352941176471
194,0.1032970996899214,0.0,0.01861204897475926,0.9431498292793353,0.0196078431372549
195,0.07235167213524143,0.035307368421052636,0.0,0.8777556954506072,0.31862745098039214
196,0.0,0.0,0.0,1.0,0.0
197,0.05394812600151224,0.10526315789473685,0.002149532960248351,0.8904764990829992,0.13725490196078433
198,0.19294241694818842,0.048281052631578954,0.016053293439332976,0.8551116245011823,0.1568627450980392
199,0.2889211068487829,0.20337894736842105,0.01936585657239094,0.5160667408740831,0.1568627450980392
200,0.1310446249575116,0.0715463157894737,0.00900022199656039,0.8652964609488183,0.46568627450980393
201,0.25993187982546806,0.5466294736842106,0.011362835992685704,0.8278509155010373,0.10784313725490197
202,0.0,0.0,0.01119165792202304,1.0,0.0
203,0.0,0.07696842105263159,0.03844507903166705,0.794035652439564,0.47549019607843135
204,0.1970213031625242,0.0,0.0,1.0,0.0
205,0.18939767059525378,0.0,0.010017483343571328,0.8070511538032534,0.3333333333333333
206,0.09375195099787037,0.0,0.021872902065637877,0.8674933064849073,0.23529411764705882
207,0.2034934134311896,0.46315789473684216,0.0,0.8987350441607531,0.29411764705882354
208,0.04120507502237144,0.0,0.0,0.9382409813004414,0.2549019607843137
209,0.04297397975818032,0.011305263157894738,0.014081179416906866,0.889328120321501,0.12254901960784313
210,0.0953821181073413,0.10526315789473685,0.023333264980978728,0.7639699425441175,0.46568627450980393
211,0.09096332470847757,0.0,0.006856929903471616,0.9812909460567248,0.16176470588235295
212,0.5835304563774218,0.0,0.0,1.0,0.0
213,0.2848907788036654,0.0,0.12160864591905239,0.7324432054456473,0.29901960784313725
214,0.023585396477451667,0.10526315789473685,0.0,0.9060053745872905,0.43137254901960786
215,0.13375694555241854,0.10526315789473685,0.003069615090060171,0.7266178067760634,0.35784313725490197
216,0.040039678961132655,0.09542526315789474,0.13151423942997703,0.836712304862754,0.5784313725490196
217,0.34292472790083034,0.26315789473684215,0.0,0.7699515131497462,0.5
218,0.06344471652434498,0.0,0.0,0.975130065469968,0.3235294117647059
219,0.13623341218255097,0.0,0.12406665602747408,0.872289201143528,0.3284313725490196
220,0.22710655743390887,0.16842105263157894,0.08085934957682464,0.6751839153683917,0.45588235294117646
221,0.24178499830046407,0.5278042105263159,0.02913504255825627,0.6937921628023092,0.5588235294117647
222,0.0866069632414659,0.004761052631578947,0.0,0.8898863717302402,0.3088235294117647
223,0.0860381389734803,0.10348,0.0066750532033925366,0.8188771486434645,0.1764705882352941
224,0.0,0.0,0.01694172545712123,0.8964879029800581,0.39215686274509803
225,0.2258024237463321,0.0,0.0,1.0,0.0
226,0.02247549546674806,0.0,0.0,0.977842636982679,0.23529411764705882
227,0.018833632775376846,0.11809263157894738,0.005343519617274364,0.8638525506976635,0.4215686274509804
228,0.3165229576087183,0.0,0.010637112297272117,0.7701103544191233,0.049019607843137254
229,0.04262019881101854,0.0,0.0,1.0,0.0
230,0.0,0.03218842105263158,0.005528070974707549,0.9207324043038015,0.044117647058823525
231,0.023162246717120916,0.07397263157894737,0.20606496386092138,0.735671159736025,0.47549019607843135
232,0.0,0.0,0.0,1.0,0.0
233,0.08397788522236173,0.0466021052631579,0.0,0.8565280482150595,0.45588235294117646
234,0.0,0.10526315789473685,0.010769507836300271,0.8296922888629014,0.4264705882352941
235,0.0,0.0,0.0,1.0,0.0
236,0.4292889002962048,0.32442631578947373,0.0,0.7706266810354835,0.5735294117647058
237,0.2154179124149365,0.23838000000000004,0.03312295667322552,0.6271820561363229,0.47549019607843135
238,0.16629785580998493,0.12631578947368421,0.0019966317148387316,0.7870735862879397,0.4264705882352941
239,0.16539606123878828,0.0,0.0,1.0,0.0
240,0.0246328655563032,0.0,0.003912577932828655,0.8252242700860322,0.3529411764705882
241,0.08829262540147201,0.0,0.0,0.9766760760138566,0.0392156862745098
242,0.03127146097657415,0.0,0.0,0.9727633200697905,0.3627450980392157
243,0.13013589350499802,0.03652315789473685,0.06930527558332049,0.7761011342795402,0.5931372549019608
244,0.25137176828041646,0.0,0.06858088921658395,0.8104985664046163,0.38235294117647056
245,0.3442288615884071,0.26315789473684215,0.1386484421458241,0.5566192925084574,0.4852941176470588
246,0.8962173186178958,0.4454305263157895,0.0,0.2149071305393453,0.47549019607843135
247,0.2754149989247834,0.0,0.057790429897676535,0.6399573246989358,0.3333333333333333
248,0.1338818094161227,0.0,0.0,1.0,0.0
249,0.1890855109359934,0.08791473684210527,0.0035448125466393376,0.7442373054629217,0.642156862745098
250,0.17814604909924597,0.0,0.0,1.0,0.0
251,0.18450716926684102,0.0,0.011616482665099912,0.8638895423349617,0.3333333333333333
252,0.08193844211519385,0.0,0.0,0.9590275575505959,0.3235294117647059
253,0.20857814743647551,0.0,0.024678617630093106,0.8155882807945689,0.3480392156862745
254,0.11907156780454643,0.0,0.0,1.0,0.0
255,0.0880290239114299,0.04634315789473684,0.002741523787956731,0.8000669022022626,0.6176470588235294
256,0.24631478180039817,0.18947368421052632,0.008027538272117857,0.7805060829062319,0.43137254901960786
257,0.05813800231691836,0.0,0.0,1.0,0.0
258,0.12197812107632651,0.04686526315789474,0.016395649580658304,0.8484442031665131,0.25
259,0.07574380709920434,0.08178947368421054,0.0,0.9323111240228903,0.3137254901960784
260,0.0899921613241119,0.19586,0.03301284994548157,0.8144074412690006,0.5245098039215687
261,0.05527307033303967,0.0,0.0,0.9508703379486334,0.31862745098039214
262,0.19463501598951144,0.0,0.015693552025205972,0.8661402504129072,0.1568627450980392
263,0.20284134658740124,0.0,0.0,0.9251088902411144,0.2549019607843137
264,0.0,0.0,0.14771463902378573,0.8882015908616923,0.06862745098039216
265,0.0,0.0,0.04917045502162461,0.9558559299800876,0.049019607843137254
266,0.13655944560444516,0.31578947368421056,0.015126524666135895,0.8571056565299393,0.6568627450980392
267,0.0,0.0,0.093643320176991,0.8679576042898753,0.06862745098039216
268,0.30047101424141737,0.3982757894736842,0.15245680651261237,0.44872158310921983,0.7990196078431372
269,0.1386474468808313,0.008597894736842106,0.0,0.8958524862588102,0.24509803921568626
270,0.27922334676776017,0.2105263157894737,0.0,0.7218656205306873,0.4019607843137255
271,0.0,0.10526315789473685,0.008326654119551835,0.9038456416031486,0.4117647058823529
272,0.03818753164952101,0.10526315789473685,0.0,0.857567683183694,0.46568627450980393
273,0.0,0.0,0.0,1.0,0.0
274,0.12797852341544289,0.10437473684210526,0.0,0.9494922633513323,0.08333333333333333
275,0.18565175468412912,0.1368421052631579,0.0,0.8995388876153875,0.29901960784313725
276,0.15732846826723643,0.10209894736842107,0.2819971488152605,0.8096899101165544,0.4950980392156863
277,0.14456460664414492,0.10526315789473685,0.06149170989953096,0.7315005906772638,0.5833333333333334
278,0.0735864370096492,0.09593473684210527,0.012249039129345538,0.8592699673934103,0.2107843137254902
279,0.18837101216035296,0.05242736842105263,0.07068094101578137,0.8104654889825942,0.1764705882352941
280,0.0,0.0043389473684210525,0.03471883556117432,0.8740329808615993,0.09803921568627451
281,0.1061412210298494,0.045193684210526316,0.002544490696204394,0.8249142884131685,0.4852941176470588
282,0.06506100987118212,0.016886315789473683,0.0,0.9273870473364252,0.1323529411764706
283,0.182883939038687,0.06364736842105263,0.006240867159576299,0.8626870054716451,0.15196078431372548
284,0.1242534181482689,0.010526315789473684,0.0,0.9075318632017197,0.044117647058823525
285,0.0,0.0,0.000794373234168926,0.8947136753760899,0.044117647058823525
286,0.1449045138286729,0.1047,0.0,0.8971182059201434,0.3872549019607843
287,0.1251413389568318,0.0,0.06841461468440381,0.8978858607293534,0.049019607843137254
288,0.41789160429254213,0.07454736842105264,0.026427397763451523,0.4260266469038919,0.7156862745098039
289,0.0,0.0,0.03818563726831895,0.9230919954139599,0.0196078431372549
290,0.0,0.0,0.027747786943927596,0.9071716579819861,0.024509803921568627
291,0.25152437966938823,0.18947368421052632,0.07260624853451066,0.627010238740815,0.5735294117647058
292,0.3911291161719514,0.2947368421052632,0.0,0.6517302839186232,0.37254901960784315
293,0.1412210298494003,0.03460947368421053,0.09718367496137349,0.8788404827337664,0.24019607843137256
294,0.5298112474593673,0.0,0.0,1.0,0.0
295,0.0,0.07201263157894737,0.05530210700590832,0.7006576484997409,0.14215686274509803
296,0.01746013027463113,0.09525578947368421,0.03337660334563973,0.815088798221675,0.5882352941176471
297,0.12756924741774592,0.5263157894736843,0.0,0.8341241686571121,0.45588235294117646
298,0.0568893636798768,0.053971578947368426,0.01383332783542655,0.7553516248402471,0.5245098039215687
299,0.08133493344062376,0.07262736842105263,0.0,0.8390202071925608,0.6078431372549019
300,0.20994471305590431,0.06700315789473685,0.0,0.8182594814792241,0.5294117647058824
301,0.08539300901100882,0.31578947368421056,0.01789479502763367,0.7580093633279783,0.5392156862745098
302,0.1548450647557871,0.11578947368421054,0.02432868329293115,0.7331928159095235,0.37254901960784315
303,0.02982858966265946,0.0,0.014205105207647025,1.0,0.0
304,0.10804886339199622,0.014463157894736843,0.05319269390597153,0.8052178495999933,0.47549019607843135
305,0.1231296433749315,0.09823368421052632,0.008695756834418204,0.8340451100523699,0.5147058823529411
306,0.12613331298514813,0.10526315789473685,0.0,0.9209890523934747,0.044117647058823525
307,0.13762772532724737,0.10526315789473685,0.0,0.9233137731311329,0.20098039215686275
308,0.20698266473358906,0.14318947368421053,0.0,0.7669137776854468,0.4803921568627451
309,0.18916181663047926,0.0,0.0,0.9357647564482527,0.3088235294117647
310,0.5391829741184958,0.002105263157894737,0.0,0.7071830915074766,0.4411764705882353
311,0.0,0.038944210526315796,0.019295423928732864,0.791921763169309,0.46568627450980393
312,0.05758305181156655,0.0,0.0,0.9531195248083779,0.3333333333333333
313,0.07504318208619769,0.10526315789473685,0.0025560808780721784,0.7929672348464305,0.6519607843137255
314,0.1601379052005799,0.0,0.0,0.9438265483096178,0.24019607843137256
315,0.08635723551405759,0.0,0.0,0.9633228180747421,0.2696078431372549
316,0.082673751534785,0.31578947368421056,0.0,0.8306237237205593,0.7058823529411764
317,0.2904888420264018,0.00890421052631579,0.034111688341792686,0.7912273565165401,0.24019607843137256
318,0.28212990003954025,0.20566105263157897,0.018037443419852556,0.7453951911261056,0.5245098039215687
319,0.06576163488418876,0.008421052631578947,0.028059384525680724,0.7723460521948573,0.47549019607843135
320,0.2722725916882288,0.2105263157894737,0.04014304067529749,0.5548327198339642,0.45588235294117646
321,0.24443488696351895,0.0,0.01480333690251498,0.8774234934631583,0.27450980392156865
322,0.20396512136073863,0.10405684210526316,0.0,0.7886891703522103,0.6470588235294118
323,0.0,0.04599789473684211,0.0,0.8338430939498902,0.5196078431372549
324,0.2561304688638082,0.5789473684210527,0.04133593785522793,0.82498711113037,0.3333333333333333
325,0.2289864522707881,0.0,0.01954862482492139,0.9932657935654271,0.00980392156862745
326,0.0,0.10526315789473685,0.016468756881670484,0.7192668872142896,0.7696078431372549
327,0.5730696393515403,0.0,0.14337901945278295,0.6633020447231701,0.39705882352941174
328,0.0,0.0,0.005471457394045678,1.0,0.0
329,0.1868518351519524,0.16300736842105262,0.0,0.8085920110577198,0.7205882352941176
330,0.2171035745749426,0.0,0.02087124288652588,0.9622898870106276,0.06862745098039216
331,0.3362930693618763,0.23083684210526315,0.06427558242892767,0.33351061270590165,0.37254901960784315
332,0.021455773913164118,0.0010526315789473684,0.015059212456057609,0.7610719294092956,0.7647058823529411
333,0.14390560291903964,0.0,0.0,0.9786245248083976,0.29901960784313725
334,0.22933329633663296,0.22144105263157896,0.0012887390684525057,0.6018345708547483,0.7843137254901961
335,0.31537837219143017,0.7157894736842105,0.0,0.7536176936177913,0.4362745098039216
336,0.11828770021573701,0.10526315789473685,0.029915596729428992,0.8053653943855165,0.37745098039215685
337,0.08347149288622821,0.0,0.0,1.0,0.0
338,0.1426361536380474,0.0,0.0077636387465129155,1.0,0.0
339,0.7018528409997433,0.5368421052631579,0.03359770835357901,0.36772117172962393,0.21568627450980393
340,0.0631186831024508,0.0010010526315789474,0.09187002235121997,0.8865979277853354,0.06862745098039216
341,0.11500655535284447,0.011582105263157895,0.03388345091424246,0.7735028748553121,0.4852941176470588
